tripid,additional_fare,duration,meter_waiting,meter_waiting_fare,meter_waiting_till_pickup,pickup_time,drop_time,pick_lat,pick_lon,drop_lat,drop_lon,fare,label
208607235,5,325,30,1.749,0,1/10/2020 9:18,1/10/2020 9:23,6.8542,79.9063,6.84839,79.9256,130.58,correct
208606218,10.5,1548,112,0,76,1/10/2020 9:19,1/10/2020 9:45,6.81281,79.9109,6.88598,79.8577,425.9,correct
208608288,10.5,2647,700,0,53,1/10/2020 9:34,1/10/2020 10:18,6.91867,79.8668,6.99648,79.9001,421.12,correct
208608194,10.5,1136,109,0,39,1/10/2020 9:37,1/10/2020 9:56,6.97931,79.8952,6.95273,79.8583,240.1,correct
208609093,10.5,4725,453,26.1834,35,1/10/2020 9:42,1/10/2020 11:01,6.7484,79.8968,6.95086,79.8909,1094.02,correct
208610223,10.5,1138,564,32.8812,75,1/10/2020 9:51,1/10/2020 10:10,6.97892,79.8909,6.9789,79.8909,167.75,correct
208609985,10.5,2538,1213,39.8242,6,1/10/2020 9:52,1/10/2020 10:34,7.22531,79.8415,7.16915,79.8836,473.08,correct
208612541,10.5,710,116,0,28,1/10/2020 10:09,1/10/2020 10:21,7.02845,79.9223,7.04257,79.8993,184.93,correct
208612255,80.5,690,42,0,64,1/10/2020 10:11,1/10/2020 10:22,7.28967,80.6325,7.3232,80.6309,341.13,correct
208612643,10.5,1260,160,0,81,1/10/2020 10:14,1/10/2020 10:35,6.93015,79.8636,6.90489,79.9196,301.58,correct
208612909,10.5,301,24,1.3992,96,1/10/2020 10:16,1/10/2020 10:21,7.47652,80.3563,7.47142,80.3605,76.38,correct
208613802,10.5,6512,98,5.7134,105,1/10/2020 10:27,1/10/2020 12:16,7.07795,79.8844,7.07835,79.8905,753.26,incorrect
208614329,10.5,650,27,1.0982,73,1/10/2020 10:28,1/10/2020 10:39,6.85876,79.961,6.88249,79.9618,110.76,correct
208614657,10.5,639,50,0,24,1/10/2020 10:36,1/10/2020 10:47,6.9332,79.8684,6.9091,79.8504,193.59,correct
208617986,10.5,279,0,0,206,1/10/2020 11:07,1/10/2020 11:12,6.90322,79.9693,6.90688,79.9669,60.5,correct
208618535,10.5,223,11,0,24,1/10/2020 11:08,1/10/2020 11:11,6.83803,80.0107,6.84221,80.0058,61.31,correct
208619329,10.5,495,182,10.57246231,9,1/10/2020 11:10,1/10/2020 11:18,7.01104,79.9477,7.00367,79.9541,78.47,correct
208619889,5,489,20,1.166,0,1/10/2020 11:12,1/10/2020 11:20,6.88571,79.8973,6.87932,79.9107,116.76,correct
208620921,10.5,5289,1643,94.9654,140,1/10/2020 11:24,1/10/2020 12:52,6.91589,79.8711,6.89552,79.8606,928.46,correct
208621415,10.5,593,30,0,65,1/10/2020 11:28,1/10/2020 11:38,7.29334,80.6343,7.2859,80.652,132.79,correct
208621670,10.5,1537,121,0,59,1/10/2020 11:32,1/10/2020 11:58,6.82837,79.9067,6.80617,79.9754,417.74,correct
208622766,10.5,723,19,0,75,1/10/2020 11:36,1/10/2020 11:48,6.91991,79.8535,6.8897,79.8759,193.05,correct
208621034,10.5,1939,1849,107.7967,56,1/10/2020 11:36,1/10/2020 12:09,7.01821,79.8982,7.01774,79.8991,168.29,correct
208622239,10.5,1350,140,0,74,1/10/2020 11:37,1/10/2020 12:00,6.93519,79.8587,6.95153,79.9109,288.86,correct
208624113,10.5,1522,317,0,2,1/10/2020 11:48,1/10/2020 12:13,6.84931,79.9244,6.84763,79.9939,273.52,correct
208624118,10.5,319,9,0,265,1/10/2020 11:51,1/10/2020 11:56,6.83236,79.8647,6.8422,79.8707,76.34,correct
208625553,10.5,1163,933,54.3939,11,1/10/2020 11:55,1/10/2020 12:14,6.96705,79.9002,6.96629,79.9019,134.77,correct
208625694,10.5,932,0,0,59,1/10/2020 11:59,1/10/2020 12:15,6.86716,79.885,6.82699,79.8699,202.75,correct
208626775,10.5,580,8,0,49,1/10/2020 12:06,1/10/2020 12:15,6.90417,79.8522,6.87795,79.8629,131.05,correct
208625889,10.5,314,2,0,152,1/10/2020 12:08,1/10/2020 12:13,6.91099,79.8981,6.90587,79.9142,80.2,correct
208628283,10.5,612,13,0.7579,118,1/10/2020 12:16,1/10/2020 12:26,7.29323,80.6329,7.31322,80.631,150.61,correct
208628744,10.5,2235,828,0,176,1/10/2020 12:25,1/10/2020 13:02,6.94134,79.8796,6.85969,79.878,324.52,incorrect
208631629,10.5,453,2,0,47,1/10/2020 12:35,1/10/2020 12:42,6.99597,79.921,6.98624,79.9381,145.76,correct
208631159,10.5,1274,100,5.78,139,1/10/2020 12:36,1/10/2020 12:57,7.17248,79.8853,7.21372,79.8367,383.17,correct
208630653,10.5,3487,500,0,259,1/10/2020 12:37,1/10/2020 13:35,7.02587,79.9705,7.17004,79.8708,1158.84,correct
208634765,10.5,640,70,4.046,123,1/10/2020 12:56,1/10/2020 13:07,7.08702,79.8935,7.08516,79.8942,128.46,correct
208635253,10.5,721,176,10.1991544,7,1/10/2020 13:00,1/10/2020 13:12,6.89807,79.9694,6.90906,79.9676,148.18,correct
208635751,10.5,697,13,0,161,1/10/2020 13:08,1/10/2020 13:20,6.93507,79.8538,6.90973,79.8518,220.32,correct
208637194,10.5,739,49,0,9,1/10/2020 13:14,1/10/2020 13:27,7.20453,79.8414,7.24158,79.8529,197.19,correct
208637688,10.5,752,58,3.365863454,1,1/10/2020 13:18,1/10/2020 13:31,6.94077,79.9178,6.93742,79.8961,152.36,correct
208633480,10.5,116,23,1.3409,2260,1/10/2020 13:23,1/10/2020 13:25,7.34917,80.6424,7.3496,80.6444,71.84,correct
208637042,10.5,24,20,1.166,66,1/10/2020 13:27,1/10/2020 13:27,6.81221,79.9336,6.81346,79.9361,61.66,correct
208639127,10.5,1291,397,22.9466,9,1/10/2020 13:27,1/10/2020 13:49,6.84084,79.8977,6.87422,79.8917,226.53,correct
208638800,10.5,11116,2641,152.6498,40,1/10/2020 13:29,1/10/2020 16:34,7.20146,79.8438,6.82442,80.0882,2969.77,correct
208640185,10.5,730,14,0,40,1/10/2020 13:34,1/10/2020 13:46,7.47717,80.3741,7.47759,80.4113,196.05,correct
208640199,10.5,343,127,0,46,1/10/2020 13:38,1/10/2020 13:43,6.90406,79.926,6.90314,79.9118,85.96,correct
208640884,10.5,759,0,0,26,1/10/2020 13:39,1/10/2020 13:52,6.82819,79.9121,6.85745,79.9271,155.09,incorrect
208641949,10.5,212,40,0,8,1/10/2020 13:47,1/10/2020 13:51,6.91672,79.8633,6.91643,79.8592,61.24,correct
208642487,10.5,558,60,0,167,1/10/2020 13:56,1/10/2020 14:05,7.29906,80.637,7.28621,80.644,470.37,incorrect
208648647,10.5,624,40,2.312,0,1/10/2020 14:30,1/10/2020 14:40,6.927,79.8513,6.93309,79.8559,147.19,correct
208648524,10.5,333,29,0,106,1/10/2020 14:31,1/10/2020 14:37,7.48834,80.3613,7.48036,80.3594,103.02,correct
208649108,10.5,176620,176164,10173.378,10,1/10/2020 14:34,1/12/2020 15:38,6.84841,79.9252,6.32008,80.1358,13350.32,incorrect
208648878,10.5,548,52,0,207,1/10/2020 14:39,1/10/2020 14:48,6.9859,79.9114,6.98084,79.9296,117.16,correct
208647188,10.5,3640,600,34.68,227,1/10/2020 14:41,1/10/2020 15:41,6.81837,80.0198,6.81839,80.0196,926.72,correct
208649859,10.5,744,741,0,443,1/10/2020 14:45,1/10/2020 14:58,6.06809,80.215,6.06601,80.2098,60.5,incorrect
208652798,10.5,2511,271,0,127,1/10/2020 15:08,1/10/2020 15:50,7.05254,79.9169,6.89403,79.8798,788.91,correct
208656081,10.5,1891,138,0,40,1/10/2020 15:31,1/10/2020 16:03,6.79069,79.8938,6.82693,79.9747,505.93,correct
208656446,10.5,1087,23,1.3409,201,1/10/2020 15:41,1/10/2020 15:59,7.30453,80.6315,7.27439,80.6077,258.61,correct
208659060,10.5,457,184,0,202,1/10/2020 15:57,1/10/2020 16:05,7.21964,79.8548,7.2209,79.8487,91.83,correct
208659846,10.5,493,29,1.6762,92,1/10/2020 15:58,1/10/2020 16:06,6.8403,79.9671,6.84874,79.9776,116.63,correct
208659801,10.5,254,20,0,110,1/10/2020 15:59,1/10/2020 16:03,7.14565,79.8754,7.13236,79.8761,128.65,correct
208660086,10.5,1006,99,0,3,1/10/2020 16:01,1/10/2020 16:18,6.84617,79.8997,6.82107,79.8677,206.04,correct
208660593,10.5,248,45,2.3698,77,1/10/2020 16:04,1/10/2020 16:09,6.84822,80.0093,6.8456,80.0176,81.47,correct
208660575,10.5,2073,207,0,14,1/10/2020 16:07,1/10/2020 16:41,6.83068,79.8637,6.90843,79.9225,514.13,correct
208659256,10.5,4423,482,0,317,1/10/2020 16:12,1/10/2020 17:25,6.7995,79.8982,6.95791,79.9273,1085.6,correct
208661862,10.5,1873,88,0,193,1/10/2020 16:18,1/10/2020 16:49,6.78701,79.9012,6.89884,79.8527,561.88,correct
208663377,10.5,638,10,0,70,1/10/2020 16:22,1/10/2020 16:32,6.97723,79.9292,6.95355,79.9112,168.33,correct
208663962,10.5,633,39,2.26379234,13,1/10/2020 16:25,1/10/2020 16:35,6.86823,79.9092,6.86532,79.9299,161.49,correct
208665492,10.5,2059,11,0,2,1/10/2020 16:38,1/10/2020 17:12,6.9093,79.8985,6.97512,79.9314,464.88,correct
208670437,10.5,270,0,0,8,1/10/2020 17:03,1/10/2020 17:08,6.98179,79.966,6.98581,79.9818,95.46,correct
208670051,10.5,1515,20,0,50,1/10/2020 17:08,1/10/2020 17:33,6.07251,80.2032,6.01584,80.2487,347.17,correct
208673142,10.5,1138,79,4.589031,32,1/10/2020 17:20,1/10/2020 17:39,7.20636,79.8458,7.25431,79.8446,239.82,correct
208674299,10.5,1120,145,0,25,1/10/2020 17:28,1/10/2020 17:46,6.87029,79.8871,6.83606,79.9183,260.62,correct
208674034,10.5,1127,682,39.7606,44,1/10/2020 17:28,1/10/2020 17:47,6.79477,79.8897,6.79471,79.8897,149.95,correct
208675508,10.5,1786,351,20.4633,107,1/10/2020 17:38,1/10/2020 18:07,6.8571,79.866,6.89066,79.9136,351.83,correct
208675438,10.5,879,237,1.6762,139,1/10/2020 17:38,1/10/2020 17:53,6.92176,79.8643,6.93214,79.8818,129.68,correct
208676508,10.5,284,12,0,29,1/10/2020 17:40,1/10/2020 17:44,7.26398,80.5987,7.24627,80.5974,131.31,correct
208676437,10.5,1079,116,0,54,1/10/2020 17:40,1/10/2020 17:58,6.87372,79.9427,6.90646,79.904,309.88,correct
208676580,10.5,1170,177,0,84,1/10/2020 17:42,1/10/2020 18:02,6.97566,79.8992,6.94774,79.8568,282.54,correct
208677790,10.5,1730,89,0,81,1/10/2020 17:48,1/10/2020 18:17,6.88326,79.8995,6.92889,79.8494,384.19,correct
208677262,10.5,2661,301,0,44,1/10/2020 17:49,1/10/2020 18:34,6.9455,79.8693,6.82057,79.8763,580.76,correct
208678717,10.5,1074,151,0,28,1/10/2020 17:54,1/10/2020 18:12,7.28193,80.6233,7.26787,80.5768,286.13,correct
208681957,60.5,2696,292,0,120,1/10/2020 18:12,1/10/2020 18:57,6.87551,79.8658,6.74504,79.9034,617.6,correct
208683537,10.5,609,12,0,106,1/10/2020 18:15,1/10/2020 18:25,7.16674,79.8791,7.19599,79.8547,232.61,correct
208684905,10.5,1212,123,0,14,1/10/2020 18:21,1/10/2020 18:41,6.87582,79.9001,6.90088,79.9396,326.42,correct
208684903,10.5,1109,161,9.341868992,29,1/10/2020 18:21,1/10/2020 18:39,7.19287,79.857,7.23317,79.8411,236.54,correct
208692983,10.5,522,208,12.1264,75,1/10/2020 18:54,1/10/2020 19:03,6.82952,79.868,6.85021,79.8656,102.07,correct
208692848,10.5,36,0,0,149,1/10/2020 18:55,1/10/2020 18:55,7.27207,80.6062,7.27339,80.6086,60.5,correct
208692130,80.5,1035,105,6.069,254,1/10/2020 18:56,1/10/2020 19:14,7.28522,80.625,7.31835,80.631,355.79,incorrect
208692879,10.5,729,11,0.6413,21,1/10/2020 18:59,1/10/2020 19:11,6.8412,79.8732,6.87232,79.8746,163.93,correct
208693552,10.5,1475,237,0,1,1/10/2020 19:01,1/10/2020 19:26,6.92188,79.8511,6.93412,79.899,313.25,correct
208696074,10.5,312,39,2.2737,2,1/10/2020 19:04,1/10/2020 19:09,7.45722,80.5165,7.43872,80.522,94.34,correct
208696268,10.5,2023,97,5.6066,17,1/10/2020 19:06,1/10/2020 19:40,7.2582,80.5921,7.32473,80.5745,477.05,correct
208697633,10.5,1029,95,0,45,1/10/2020 19:18,1/10/2020 19:35,6.83287,79.8623,6.87314,79.8644,222.83,correct
208701495,5,207,15,0.8745,0,1/10/2020 19:27,1/10/2020 19:30,6.87123,79.8619,6.87807,79.8601,60.87,correct
208701980,10.5,351,18,0,65,1/10/2020 19:33,1/10/2020 19:39,7.21042,79.8419,7.21172,79.8521,81.87,correct
208694242,10.5,2756,23,1.3294,713,1/10/2020 19:39,1/10/2020 20:25,6.94666,79.9386,7.07045,79.8945,912.68,correct
208705383,5,549,0,0,0,1/10/2020 19:45,1/10/2020 19:55,7.27336,80.6086,7.29337,80.6345,202.36,correct
208703885,10.5,2270,140,0,16,1/10/2020 19:49,1/10/2020 20:27,7.26577,80.5547,7.33807,80.6065,635.46,correct
208709736,10.5,1536,50,2.915,110,1/10/2020 20:14,1/10/2020 20:39,6.90624,79.8514,6.97617,79.8768,337.61,correct
208711659,10.5,523,83,4.7974,4,1/10/2020 20:23,1/10/2020 20:32,7.07968,79.8937,7.07024,79.8853,88.25,correct
208711842,10.5,629,0,0,12,1/10/2020 20:25,1/10/2020 20:36,6.83392,80.0268,6.8552,80.0591,129.38,correct
208710667,10.5,580,418,24.1604,389,1/10/2020 20:28,1/10/2020 20:38,6.86079,79.8836,6.86333,79.8881,74.22,correct
208712630,10.5,903,108,0,73,1/10/2020 20:31,1/10/2020 20:46,7.29334,80.6343,7.2777,80.6078,207.44,correct
208714135,10.5,1893,98,0,125,1/10/2020 20:46,1/10/2020 21:17,6.78509,79.9198,6.87976,79.9191,543.39,correct
208714842,10.5,596,13,0,126,1/10/2020 20:50,1/10/2020 21:00,7.22641,79.8469,7.24658,79.8548,124.41,correct
208715014,10.5,562,27,0,65,1/10/2020 20:50,1/10/2020 21:00,6.9745,79.9127,6.98966,79.893,142.36,correct
208714826,10.5,189,66,3.8478,315,1/10/2020 20:56,1/10/2020 20:59,6.857,79.9169,6.85202,79.9206,64.34,correct
208715882,10.5,878,86,0,48,1/10/2020 20:56,1/10/2020 21:10,6.79828,79.8735,6.76342,79.8975,214.61,correct
208715732,10.5,1134,140,0,67,1/10/2020 21:00,1/10/2020 21:19,6.93285,79.8657,6.96483,79.8761,219.07,correct
208717485,10.5,1150,47,0,84,1/10/2020 21:07,1/10/2020 21:26,6.89331,79.9274,6.89307,79.8739,307.33,correct
208717826,10.5,402,29,0.1734,118,1/10/2020 21:08,1/10/2020 21:14,7.21984,79.8457,7.24384,79.8438,110.11,correct
208717575,10.5,760,3,0,12,1/10/2020 21:13,1/10/2020 21:26,7.23987,79.8626,7.20921,79.8497,185.42,correct
208718841,10.5,1337,469,27.1082,371,1/10/2020 21:19,1/10/2020 21:41,7.30276,80.6371,7.31307,80.6285,181.5,correct
208719270,10.5,1510,35,2.023,552,1/10/2020 21:30,1/10/2020 21:55,7.47997,80.6233,7.53802,80.6759,454.53,correct
208720465,10.5,45,20,1.166,145,1/10/2020 21:38,1/10/2020 21:39,6.92072,79.8854,6.91534,79.8777,61.66,correct
208722062,10.5,1542,257,0,26,1/10/2020 21:41,1/10/2020 22:06,7.05831,79.8963,7.00127,79.8776,417.16,correct
208722030,10.5,1529,26,0,55,1/10/2020 21:44,1/10/2020 22:10,6.83814,79.8707,6.76629,79.9279,499.71,correct
208722396,10.5,602,10,0,11,1/10/2020 21:49,1/10/2020 21:59,7.28778,80.6234,7.28379,80.6493,177.79,correct
208722660,10.5,418,13,0,51,1/10/2020 21:51,1/10/2020 21:58,7.10134,79.8844,7.0715,79.8903,154.11,correct
208722359,10.5,632,149,7.3406,196,1/10/2020 21:52,1/10/2020 22:03,7.18531,79.9079,7.16909,79.884,175.14,correct
208724835,10.5,872,75,0,57,1/10/2020 22:10,1/10/2020 22:25,6.85367,79.8894,6.86488,79.8741,188.16,correct
208725439,10.5,141,0,0,39,1/10/2020 22:18,1/10/2020 22:21,6.91737,79.855,6.9244,79.8506,64.61,correct
208728417,10.5,816,253,14.7499,8,1/10/2020 22:50,1/10/2020 23:04,6.93471,79.8558,6.92741,79.8734,148.87,correct
208728834,10.5,859,125,7.225,45,1/10/2020 22:55,1/10/2020 23:09,6.99127,79.8727,6.95781,79.8626,191.62,correct
208729745,10.5,1341,49,0,65,1/10/2020 23:08,1/10/2020 23:30,7.13131,79.8761,7.07186,79.932,485.4,correct
208731134,10.5,117,110,6.413,6,1/11/2020 0:00,1/11/2020 0:02,6.8374,79.8735,6.86708,79.8722,66.91,incorrect
208732926,10.5,496,52,3.015454426,55,1/11/2020 0:23,1/11/2020 0:31,6.78687,79.8975,6.78138,79.8838,112.25,correct
208734171,5,300,10,0.583,0,1/11/2020 1:05,1/11/2020 1:10,6.94657,79.8564,6.93244,79.8576,94.54,correct
208735512,10.5,180,0,0,68,1/11/2020 2:33,1/11/2020 2:36,6.92124,79.848,6.92414,79.8527,64.66,correct
208735540,10.5,129,2,0,94,1/11/2020 2:36,1/11/2020 2:38,6.94669,79.8699,6.93358,79.8468,60.5,correct
208735565,10.5,573,9,0.5247,44,1/11/2020 2:37,1/11/2020 2:46,6.96853,79.985,6.98087,79.9297,261.16,correct
208736352,10.5,44,0,0,226,1/11/2020 3:54,1/11/2020 3:55,7.00325,79.9563,7.00467,79.954,60.5,correct
208737435,10.5,2341,0,0,320,1/11/2020 5:25,1/11/2020 6:04,6.95018,80.0222,7.01416,79.8996,801.28,correct
208739438,10.5,537,86,0,143,1/11/2020 6:42,1/11/2020 6:51,6.91391,79.8855,6.92042,79.8661,117.76,correct
208739982,10.5,1352,118,0,17,1/11/2020 6:51,1/11/2020 7:13,6.90017,79.9485,6.92046,79.8943,332.5,correct
208740313,10.5,427,62,3.6146,88,1/11/2020 6:58,1/11/2020 7:05,7.26696,80.5979,7.28463,80.6246,157.62,correct
208740460,10.5,1254,349,18.496,12,1/11/2020 7:01,1/11/2020 7:22,7.29722,80.6505,7.28684,80.6278,285.52,correct
208740912,10.5,1450,403,0,45,1/11/2020 7:10,1/11/2020 7:34,6.86112,79.88,6.92716,79.8655,397.2,correct
208744557,10.5,825,6,0,22,1/11/2020 7:44,1/11/2020 7:58,6.79605,79.9125,6.81829,79.8872,225.24,correct
208746677,10.5,795,10,0,50,1/11/2020 8:00,1/11/2020 8:13,6.76433,79.9401,6.80021,79.9242,216.98,correct
208748033,10.5,317,0,0,102,1/11/2020 8:10,1/11/2020 8:15,6.87481,79.8601,6.88376,79.8608,105.41,correct
208751858,10.5,413,13,0,90,1/11/2020 8:31,1/11/2020 8:38,6.7202,80.0558,6.72366,80.0295,174.18,correct
208752446,10.5,54,0,0,125,1/11/2020 8:32,1/11/2020 8:33,7.34931,80.6425,7.34972,80.6443,70.5,correct
208753790,10.5,1147,280,0,65,1/11/2020 8:42,1/11/2020 9:01,7.29453,80.6319,7.278,80.6259,174.48,correct
208753668,10.5,874,81,4.70242467,95,1/11/2020 8:43,1/11/2020 8:58,7.2951,80.6358,7.29504,80.6358,176.62,correct
208756243,10.5,8269,4833,279.3474,131,1/11/2020 8:59,1/11/2020 11:17,6.86991,79.8784,6.86989,79.8784,981.5,correct
208755688,10.5,1098,335,0,140,1/11/2020 9:01,1/11/2020 9:19,7.28588,80.6433,7.30437,80.6376,178.3,correct
208757667,10.5,688,63,0,29,1/11/2020 9:08,1/11/2020 9:19,6.87147,79.8853,6.86529,79.9135,155.89,correct
208758210,10.5,750,96,0,157,1/11/2020 9:16,1/11/2020 9:29,6.89346,79.8534,6.90733,79.8728,170.99,correct
208757718,10.5,1973,38,0,22,1/11/2020 9:19,1/11/2020 9:52,7.12581,79.8864,7.08689,79.9932,649.65,correct
208759048,10.5,100,0,0,43,1/11/2020 9:21,1/11/2020 9:23,7.2818,80.6304,7.28417,80.6302,70.5,correct
208761343,40.5,1421,310,0,89,1/11/2020 9:39,1/11/2020 10:03,6.8501,79.8778,6.90604,79.8525,308.7,correct
208763995,5,1358,336,19.5888,0,1/11/2020 9:49,1/11/2020 10:11,6.80116,79.8881,6.73058,79.8967,378.54,correct
208764040,10.5,280,17,0,2,1/11/2020 9:52,1/11/2020 9:57,6.91284,79.8902,6.91416,79.8783,77.73,correct
208763842,10.5,895,10,0,162,1/11/2020 9:55,1/11/2020 10:10,7.01167,79.8952,6.96009,79.8811,231.55,correct
208766156,10.5,1296,182,0,31,1/11/2020 10:04,1/11/2020 10:26,6.88595,79.8871,6.93063,79.8771,213.38,correct
208765227,10.5,1747,86,0,9,1/11/2020 10:07,1/11/2020 10:36,6.84476,79.9313,6.81481,80,411.08,correct
208764876,40.5,1366,151,0,341,1/11/2020 10:09,1/11/2020 10:32,6.9267,79.9232,6.90859,79.8643,323.61,correct
208769698,10.5,983,42,0,241,1/11/2020 10:32,1/11/2020 10:48,7.06047,79.8903,7.10141,79.9099,222.94,correct
208772640,10.5,770,159,0,118,1/11/2020 10:50,1/11/2020 11:02,6.90025,79.8762,6.89964,79.8535,138.96,correct
208774653,10.5,3794,1130,65.35852215,265,1/11/2020 10:59,1/11/2020 12:02,6.82238,79.9704,6.88394,79.8832,534.97,correct
208776107,10.5,690,91,5.2598,5,1/11/2020 11:01,1/11/2020 11:13,7.10254,79.9871,7.09622,79.9909,174.72,correct
208776197,10.5,2313,868,50.1704,152,1/11/2020 11:06,1/11/2020 11:45,6.86752,79.9438,6.82012,79.9689,277.28,correct
208776834,10.5,779,45,2.6235,171,1/11/2020 11:13,1/11/2020 11:26,6.89124,79.9285,6.9031,79.9557,164.31,correct
208780804,10.5,378,42,2.4486,160,1/11/2020 11:30,1/11/2020 11:36,7.48574,80.3661,7.47689,80.3562,88.7,correct
208781081,10.5,2082,1030,60.049,15,1/11/2020 11:31,1/11/2020 12:06,7.22266,79.8713,7.20534,79.8413,236.73,correct
208782478,10.5,1826,251,0,37,1/11/2020 11:37,1/11/2020 12:07,6.8939,79.8897,6.82812,79.8689,335.05,correct
208782873,10.5,654,216,0,46,1/11/2020 11:41,1/11/2020 11:52,6.88748,79.8709,6.89677,79.8544,96.48,correct
208782854,10.5,409,26,1.5158,108,1/11/2020 11:45,1/11/2020 11:52,6.89311,79.8724,6.90012,79.8596,97.99,correct
208783549,10.5,879,14,0.812780531,142,1/11/2020 11:45,1/11/2020 12:00,7.18762,79.9121,7.16084,79.9467,255.63,correct
208783880,10.5,1761,348,20.2884,4,1/11/2020 11:46,1/11/2020 12:16,6.87873,79.8674,6.93584,79.8523,309.71,correct
208786285,10.5,1904,201,0,9,1/11/2020 11:56,1/11/2020 12:28,6.90149,79.8529,6.87249,79.9195,476.12,correct
208783905,10.5,2844,199,0,61,1/11/2020 11:57,1/11/2020 12:44,6.79486,79.8812,6.9174,79.8553,590.29,correct
208786150,10.5,6277,5362,309.9236,278,1/11/2020 12:00,1/11/2020 13:45,6.8893,79.91,6.88862,79.9101,483.75,correct
208787060,10.5,723,299,17.2822,133,1/11/2020 12:04,1/11/2020 12:16,6.80854,79.9207,6.81211,79.9099,92.95,correct
208788191,10.5,1064,7,0,59,1/11/2020 12:07,1/11/2020 12:25,7.14639,79.875,7.12441,79.9077,274.8,correct
208788769,10.5,1288,201,0,107,1/11/2020 12:09,1/11/2020 12:31,7.26265,80.5923,7.28789,80.632,270.99,correct
208788085,10.5,3264,811,46.8758,230,1/11/2020 12:10,1/11/2020 13:05,6.91032,79.8897,7.03092,79.898,652.39,correct
208788097,10.5,861,60,3.468,55,1/11/2020 12:14,1/11/2020 12:28,6.91713,79.8658,6.91707,79.866,65.31,incorrect
208789571,10.5,1843,1160,48.841,73,1/11/2020 12:15,1/11/2020 12:45,7.02655,79.9707,7.02652,79.9702,309.49,incorrect
208790021,10.5,242,5,0,23,1/11/2020 12:15,1/11/2020 12:19,6.82252,79.9361,6.83241,79.9365,68.37,correct
208788111,10.5,2536,1530,89.199,199,1/11/2020 12:16,1/11/2020 12:58,7.28652,80.621,7.2931,80.6361,237.38,correct
208789999,10.5,4390,418,24.1604,180,1/11/2020 12:22,1/11/2020 13:35,6.98719,79.9808,6.87671,79.8807,932.01,correct
208791778,10.5,1104,280,16.184,146,1/11/2020 12:22,1/11/2020 12:41,6.71684,80.0629,6.75508,80.0888,238.74,correct
208792525,10.5,2246,364,21.08303167,24,1/11/2020 12:25,1/11/2020 13:02,7.21297,79.8573,7.08896,79.8877,652.28,correct
208794133,10.5,2604,464,26.8192,66,1/11/2020 12:29,1/11/2020 13:13,6.8751,79.9013,6.93651,79.8522,439.69,correct
208792677,10.5,1963,240,0,16,1/11/2020 12:29,1/11/2020 13:02,6.92258,79.9248,6.86337,79.8996,340.47,correct
208794552,110.5,1532,8,0,100,1/11/2020 12:35,1/11/2020 13:01,7.27405,80.6142,7.21472,80.5975,443.39,correct
208796376,10.5,766,392,22.8536,96,1/11/2020 12:39,1/11/2020 12:52,6.87751,79.8588,6.87095,79.8619,107.57,correct
208796366,10.5,1280,247,0,2,1/11/2020 12:47,1/11/2020 13:08,6.77328,79.8816,6.82653,79.8645,233.41,correct
208800015,10.5,2143,242,0,4,1/11/2020 12:52,1/11/2020 13:28,6.90175,79.9338,6.80804,79.9757,508.45,correct
208800398,10.5,41,40,0,108,1/11/2020 12:55,1/11/2020 12:56,7.26397,79.8561,7.26381,79.856,60.5,correct
208800679,10.5,3157,1474,85.9342,105,1/11/2020 12:58,1/11/2020 13:50,6.87952,79.966,6.87954,79.966,339.29,correct
208803678,10.5,566,71,0,53,1/11/2020 13:04,1/11/2020 13:14,6.55901,79.9766,6.57212,79.9773,113.41,correct
208804371,10.5,457,153,0,154,1/11/2020 13:15,1/11/2020 13:22,6.90175,79.8591,6.91673,79.865,86.81,correct
208805409,10.5,4242,1488,86.0064,98,1/11/2020 13:15,1/11/2020 14:26,6.91423,79.8524,6.96581,79.9205,680.22,correct
208806890,10.5,682,288,11.4444,1,1/11/2020 13:17,1/11/2020 13:29,7.20629,79.8498,7.21552,79.8445,97.25,correct
208808010,10.5,281,37,0,70,1/11/2020 13:23,1/11/2020 13:28,6.85008,79.8729,6.84189,79.8738,65.18,correct
208808727,10.5,1325,34,0,77,1/11/2020 13:29,1/11/2020 13:51,7.19941,79.8972,7.10092,79.8845,580.9,correct
208811597,10.5,854,181,0,39,1/11/2020 13:38,1/11/2020 13:52,6.80026,79.8812,6.77079,79.8811,178.92,correct
208813513,,,,,,1/11/2020 13:45,1/11/2020 13:46,6.81268,79.9631,6.82948,79.9653,,incorrect
208813654,10.5,846,184,10.66064306,103,1/11/2020 13:49,1/11/2020 14:03,6.04787,80.2155,6.0478,80.2154,166.77,correct
208815113,10.5,528,64,0,75,1/11/2020 13:53,1/11/2020 14:02,6.92694,79.8943,6.91087,79.8868,146.72,correct
208819022,5,67,0,0,0,1/11/2020 14:03,1/11/2020 14:04,6.86679,79.8842,6.86656,79.8816,60,correct
208815760,10.5,1327,90,0,309,1/11/2020 14:03,1/11/2020 14:25,6.97743,79.9372,6.93225,79.8654,427.01,correct
208820981,5,139,0,0,0,1/11/2020 14:13,1/11/2020 14:15,6.84066,80.0215,6.84544,80.0129,67.4,correct
208820503,10.5,1915,300,0,55,1/11/2020 14:20,1/11/2020 14:52,6.89634,79.855,6.86334,79.9188,347.78,correct
208822098,10.5,525,18,0,100,1/11/2020 14:24,1/11/2020 14:33,7.22729,79.8595,7.20927,79.8496,123.27,correct
